Genre,Title,Offset,Zero_crossings,Spectral_centroid,Spectral_rolloff,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,Chroma_stft
Adventure,ES_Calmly Successful - Trailer Worx.wav,45,19765,19983,2348.6857978183048,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.30791914463043213
Adventure,ES_Merry Mischief - Stationary Sign.wav,0,11409,19983,1614.6069033596168,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.29274147748947144
Adventure,ES_Merry Mischief - Stationary Sign.wav,15,10654,19983,1758.4893666553792,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.30967915058135986
Adventure,ES_Merry Mischief - Stationary Sign.wav,30,24926,19983,4601.338843000193,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.32418105006217957
Adventure,ES_Merry Mischief - Stationary Sign.wav,45,26141,19983,3697.7776400445046,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2955158054828644
Adventure,ES_Come Prepared - Trailer Worx.wav,0,25263,19983,5100.402491897253,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.6101776957511902
Adventure,ES_Come Prepared - Trailer Worx.wav,15,22020,19983,4618.938736576045,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.6146570444107056
Adventure,ES_Come Prepared - Trailer Worx.wav,30,19410,19983,4222.191135654509,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.6171286106109619
Adventure,ES_Come Prepared - Trailer Worx.wav,45,15037,19983,3028.3650212243615,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.5821067690849304
Adventure,ES_Are Your Being Serious - Stationary Sign.wav,0,20195,19983,2916.015700585333,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.30661970376968384
Adventure,ES_Are Your Being Serious - Stationary Sign.wav,15,17642,19983,2999.531862241196,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.32978278398513794
Adventure,ES_Are Your Being Serious - Stationary Sign.wav,30,19202,19983,3154.5642581148413,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3750480115413666
Adventure,ES_Are Your Being Serious - Stationary Sign.wav,45,28849,19983,4077.2420121420278,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3127923309803009
Adventure,ES_Lakeside Adventures - Stefan Belrose.wav,0,15019,19983,1920.9050512166216,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.33414435386657715
Adventure,ES_Lakeside Adventures - Stefan Belrose.wav,15,11687,19983,1730.4228697029798,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2915593981742859
Adventure,ES_Lakeside Adventures - Stefan Belrose.wav,30,15472,19983,2185.5201177921826,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2959017753601074
Adventure,ES_Lakeside Adventures - Stefan Belrose.wav,45,11192,19983,1672.5732195119,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3383167088031769
Adventure,ES_Rural Scandinavia - Trailer Worx.wav,0,12268,19983,2152.953648050503,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3488194942474365
Adventure,ES_Rural Scandinavia - Trailer Worx.wav,15,13706,19983,2480.101669831173,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.35276126861572266
Adventure,ES_Rural Scandinavia - Trailer Worx.wav,30,15792,19983,2839.899494182953,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3527486324310303
Adventure,ES_Rural Scandinavia - Trailer Worx.wav,45,15038,19983,2701.466997931985,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3255230784416199
Adventure,ES_Rocky Mountains - Trailer Worx.wav,0,41696,19983,4121.558410833494,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.1972120851278305
Adventure,ES_Rocky Mountains - Trailer Worx.wav,15,26857,19983,3284.56347202738,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2482105940580368
Adventure,ES_Rocky Mountains - Trailer Worx.wav,30,20172,19983,2837.74950718363,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.274008572101593
Adventure,ES_Rocky Mountains - Trailer Worx.wav,45,30713,19983,3482.978938902864,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2869238257408142
Adventure,ES_Fealty - Jon Bjork (2).wav,0,20927,19983,2724.5668582502904,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3953761160373688
Adventure,ES_Fealty - Jon Bjork (2).wav,15,12165,19983,2101.3206269349844,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3884200155735016
Adventure,ES_Fealty - Jon Bjork (2).wav,30,22323,19983,2813.4163209897447,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3578609228134155
Adventure,ES_Fealty - Jon Bjork (2).wav,45,22333,19983,2708.1169577205883,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.302207350730896
Adventure,ES_Nocturnal Light - Edward Karl Hanson (1).wav,0,18054,19983,2562.067840859617,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.25380760431289673
Adventure,ES_Nocturnal Light - Edward Karl Hanson (1).wav,15,18133,19983,2274.7862446787926,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.27127858996391296
Adventure,ES_Nocturnal Light - Edward Karl Hanson (1).wav,30,17609,19983,1978.1213719040247,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2603183686733246
Adventure,ES_Nocturnal Light - Edward Karl Hanson (1).wav,45,16109,19983,1398.15821219524,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.23576712608337402
Adventure,ES_Man and Beast - Edward Karl Hanson.wav,0,12320,19983,1945.7882340847523,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.42403337359428406
Adventure,ES_Man and Beast - Edward Karl Hanson.wav,15,11112,19983,1536.174044299052,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.41244831681251526
Adventure,ES_Man and Beast - Edward Karl Hanson.wav,30,13486,19983,1902.8384937959559,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3942762613296509
Adventure,ES_Man and Beast - Edward Karl Hanson.wav,45,10784,19983,1571.4571642801857,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.4317052364349365
Adventure,ES_Travel the Distance - Trailer Worx (1).wav,0,16904,19983,1923.105037913603,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3319253623485565
Adventure,ES_Travel the Distance - Trailer Worx (1).wav,15,17045,19983,2248.10307269495,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.31029096245765686
Adventure,ES_Travel the Distance - Trailer Worx (1).wav,30,14392,19983,2039.6543331559596,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.36227351427078247
Adventure,ES_Travel the Distance - Trailer Worx (1).wav,45,9075,19983,1867.0887099700078,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3766665756702423
Adventure,ES_Impossible Allegiance - Jon Bjork.wav,0,16596,19983,2438.4685882473877,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.342558354139328
Adventure,ES_Impossible Allegiance - Jon Bjork.wav,15,31384,19983,2861.516030137384,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.30140188336372375
Adventure,ES_Impossible Allegiance - Jon Bjork.wav,30,35388,19983,3837.910126015867,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.34490492939949036
Adventure,ES_Impossible Allegiance - Jon Bjork.wav,45,34789,19983,3595.6282577278444,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3095807731151581
Adventure,ES_Folks Like You and I - Trailer Worx.wav,0,19443,19983,2667.800534841815,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.28414687514305115
Adventure,ES_Folks Like You and I - Trailer Worx.wav,15,18239,19983,3004.615164836494,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2973765730857849
Adventure,ES_Folks Like You and I - Trailer Worx.wav,30,23799,19983,3147.797632365035,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.26425960659980774
Adventure,ES_Folks Like You and I - Trailer Worx.wav,45,23561,19983,2662.6838991147447,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.26685142517089844
Adventure,ES_Dressed for the Show - Trailer Worx.wav,0,11124,19983,3246.430369279702,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.4849623739719391
Adventure,ES_Dressed for the Show - Trailer Worx.wav,15,15862,19983,4134.924996674245,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.5177517533302307
Adventure,ES_Dressed for the Show - Trailer Worx.wav,30,21938,19983,4797.654322574013,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.5177642703056335
Adventure,ES_Dressed for the Show - Trailer Worx.wav,45,28311,19983,3610.3615019712656,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.5493625402450562
Adventure,ES_Hammer of the Storm - Deskant.wav,0,17095,19983,2930.8822773558436,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3875870406627655
Adventure,ES_Hammer of the Storm - Deskant.wav,15,28491,19983,4633.488648594717,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.4313076436519623
Adventure,ES_Hammer of the Storm - Deskant.wav,30,27910,19983,4621.372055195434,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.43330350518226624
Adventure,ES_Hammer of the Storm - Deskant.wav,45,30008,19983,4691.288299088139,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.42999765276908875
Adventure,ES_The Proposal - Jon Bjork.wav,0,19552,19983,2099.937301966428,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.32020774483680725
Adventure,ES_The Proposal - Jon Bjork.wav,15,21639,19983,2518.268105710623,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.29086974263191223
Adventure,ES_The Proposal - Jon Bjork.wav,30,16793,19983,2570.167791880321,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3943121135234833
Adventure,ES_The Proposal - Jon Bjork.wav,45,20095,19983,2500.9682103207238,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.3790663480758667
Adventure,ES_Temple of Sacrifice - Trailer Worx.wav,0,17656,19983,2660.8839099990323,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.4225828945636749
Adventure,ES_Temple of Sacrifice - Trailer Worx.wav,15,17042,19983,3050.9482180001937,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.42876163125038147
Adventure,ES_Temple of Sacrifice - Trailer Worx.wav,30,23513,19983,3787.610430171246,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.44074147939682007
Adventure,ES_Temple of Sacrifice - Trailer Worx.wav,45,26392,19983,3173.9308076746324,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.29603514075279236
Horror,ES_Is It Worth It - Trailer Worx.wav,0,30041,19983,3633.644694514319,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.17959439754486084
Horror,ES_Is It Worth It - Trailer Worx.wav,15,31758,19983,3765.31056501548,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2163442075252533
Horror,ES_Is It Worth It - Trailer Worx.wav,30,22980,19983,2850.532763218363,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2914413511753082
Horror,ES_Is It Worth It - Trailer Worx.wav,45,24237,19983,3259.8469548181115,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2824239432811737
Horror,ES_Abandoned Church - Trailer Worx.wav,0,7836,19983,1376.558342806695,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.5270698666572571
Horror,ES_Abandoned Church - Trailer Worx.wav,15,8868,19983,1906.1051407096556,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.43753737211227417
Horror,ES_Abandoned Church - Trailer Worx.wav,30,19578,19983,2152.3369851127127,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.30689874291419983
Horror,ES_Abandoned Church - Trailer Worx.wav,45,22358,19983,2533.868011380128,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2948856055736542
Horror,ES_Shy Embrace - Jon Bjork.wav,0,10702,19983,836.5616080930728,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2669835090637207
Horror,ES_Shy Embrace - Jon Bjork.wav,15,12258,19983,1270.9423147857005,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2841700315475464
Horror,ES_Shy Embrace - Jon Bjork.wav,30,16231,19983,1592.7237023510063,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.23770445585250854
Horror,ES_Shy Embrace - Jon Bjork.wav,45,16346,19983,1419.174751777767,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.24236471951007843
Horror,ES_Confessions of a Mafia Boss - Trailer Worx.wav,0,12563,19983,1282.6922437354876,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.27669939398765564
Horror,ES_Confessions of a Mafia Boss - Trailer Worx.wav,15,12184,19983,1308.9587515721748,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.25549641251564026
Horror,ES_Confessions of a Mafia Boss - Trailer Worx.wav,30,23140,19983,2213.503281915151,-178.00525,144.9269,-1.7752693,22.795835,-17.24738,-10.435054,-10.224093,0.9129019,-10.553215,0.12439211,-3.3761942,3.910452,1.7215883,3.086799,-4.615184,-5.390604,-7.0719695,2.9182882,3.846535,2.3011596,0.2333870679140091
