label,sample,spectral_band_width,spectral_centroid,spectral_rolloff,sr,zero_crossings,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
Supernatural,"[-3.1615446e-08  4.8102833e-09  1.9814779e-08 ...  1.7774451e-01
  1.5998371e-01  1.2937179e-01]",1256.5598889782927,1088.0703884706095,1861.2220787780573,22050.0,44083.0,0.4346722960472107,0.11099883168935776,0.06378567218780518,0.21419048309326172,0.4545271098613739,0.1478743851184845,0.09694144874811172,0.2203085869550705,0.36854684352874756,0.3758258521556854,0.17048907279968262,0.2633083164691925,-229.47735595703125,179.5022735595703,-18.590681076049805,23.310453414916992,-5.23690938949585,-6.36345911026001,-0.7725815773010254,-6.040106296539307,-7.442660808563232,-4.839781284332275,-6.028337001800537,-5.106871604919434,-6.420316219329834,1.539318561553955,0.18282611668109894,1.0457448959350586,0.04221044108271599,0.9139871001243591,-2.2948949337005615,-6.733880519866943
Supernatural,"[-0.11512232 -0.12288611 -0.12394272 ...  0.11392036  0.11486097
  0.11651533]",1558.7787981825447,1101.090737392181,2098.8456419008803,22050.0,35899.0,0.5234023332595825,0.21079955995082855,0.1591465324163437,0.32724469900131226,0.45975109934806824,0.21368712186813354,0.16128896176815033,0.2795941233634949,0.5350233912467957,0.5803297162055969,0.34915730357170105,0.3378819525241852,-155.91372680664062,163.27609252929688,-10.928794860839844,27.172351837158203,4.9828782081604,2.076176166534424,3.743041515350342,4.62582540512085,0.9637060165405273,0.9660990238189697,-4.429413318634033,-0.46666526794433594,-3.868225574493408,2.6120784282684326,0.41740959882736206,1.344725251197815,0.3244776427745819,0.8224140405654907,-4.7965006828308105,-3.422729969024658
Supernatural,"[ 5.8643520e-02  1.5732113e-02 -3.3492632e-02 ...  1.5462598e-05
  1.6850006e-05  0.0000000e+00]",1480.3246128833168,1135.6064215008337,2136.7787458579237,22050.0,39024.0,0.47274184226989746,0.2947532832622528,0.3095463514328003,0.4314650297164917,0.43812280893325806,0.26483744382858276,0.2697516679763794,0.3745047152042389,0.5641287565231323,0.5831962823867798,0.4007234275341034,0.41201579570770264,-168.60205078125,159.31544494628906,-16.322065353393555,18.27301025390625,8.66091537475586,6.106177806854248,4.226954936981201,6.050156116485596,0.042153846472501755,1.9651185274124146,-1.830288052558899,0.9224827885627747,-1.5212396383285522,1.9711530208587646,-0.8831993937492371,0.3603213429450989,-0.018260659649968147,1.3009693622589111,-3.2024075984954834,-1.9395084381103516
Supernatural,"[-1.1994030e-08  1.4170703e-08  7.6307911e-09 ... -3.5834752e-02
 -2.9063867e-02 -2.1197364e-02]",1149.074936789368,1059.7600954829718,1870.405356581366,22050.0,39930.0,0.3061428964138031,0.48069438338279724,0.20702607929706573,0.266169011592865,0.2805694341659546,0.16399501264095306,0.28146329522132874,0.21392656862735748,0.5387324094772339,0.3645029067993164,0.4443061351776123,0.6531689167022705,-371.5185241699219,179.53965759277344,-32.95805740356445,17.534542083740234,-15.994626998901367,-13.990530967712402,-10.525534629821777,-2.7573912143707275,-10.946366310119629,-6.957871913909912,-16.995412826538086,-12.137785911560059,-12.321793556213379,-2.547177791595459,0.002547603566199541,0.1454472541809082,-3.9768362045288086,-9.115118980407715,-11.569429397583008,-7.8183698654174805
Supernatural,"[-0.03072655 -0.03032295 -0.0268527  ... -0.01306451 -0.03530473
 -0.05233427]",1345.3341966853855,1237.9363825742548,2237.219805171246,22050.0,46438.0,0.2141842395067215,0.31718364357948303,0.223292276263237,0.21216022968292236,0.24457211792469025,0.2003149539232254,0.32462313771247864,0.22652851045131683,0.5408656597137451,0.379926472902298,0.29105281829833984,0.49569347500801086,-286.7221984863281,167.98736572265625,-39.5837287902832,13.874341011047363,-16.68353843688965,-12.66907787322998,-7.371148109436035,-0.7344093918800354,-3.875420570373535,-1.7113628387451172,-11.1305513381958,-10.631160736083984,-13.717310905456543,-8.17986011505127,-3.7062199115753174,-2.682539701461792,-4.889462471008301,-6.911139488220215,-7.528883457183838,-5.606453895568848
Supernatural,"[-0.04780735 -0.03374046 -0.02784884 ...  0.11570814  0.12176288
  0.12108792]",1594.3326385273856,1265.5364433234047,2418.5853751451236,22050.0,43109.0,0.35019996762275696,0.6652323007583618,0.28965821862220764,0.36058053374290466,0.4188999533653259,0.21232616901397705,0.14617928862571716,0.20758205652236938,0.2797163724899292,0.228566974401474,0.24352186918258667,0.37652215361595154,-244.4013671875,153.3599853515625,-25.369056701660156,23.118825912475586,3.8358426094055176,19.645788192749023,14.788907051086426,16.297019958496094,-3.711104154586792,-0.8573963642120361,-3.821826934814453,7.037039279937744,2.918914794921875,5.987371921539307,2.3627190589904785,2.4052839279174805,-5.1245245933532715,-0.38077226281166077,-2.42753267288208,0.4681164026260376
Supernatural,"[ 0.10342772  0.08410984  0.08932912 ... -0.07664058 -0.06764417
 -0.06869842]",1551.7416018177069,1325.0666191365874,2556.534540985391,22050.0,45847.0,0.34765148162841797,0.6001149415969849,0.28493836522102356,0.2956851124763489,0.39525923132896423,0.19688020646572113,0.24623310565948486,0.3062496483325958,0.5938796401023865,0.3150784373283386,0.2001935839653015,0.2385566681623459,-289.0815124511719,159.20578002929688,-28.91841697692871,26.92991065979004,-3.2960011959075928,1.0276730060577393,-6.774623394012451,-1.3381824493408203,-8.783868789672852,2.550480842590332,-5.432525634765625,-2.04325795173645,-7.221434116363525,1.185435175895691,0.65507972240448,3.6752219200134277,-0.4431251585483551,-2.653454542160034,-5.136795997619629,-2.849595308303833
Supernatural,"[-3.7156552e-02 -3.4191124e-02 -3.0088129e-02 ... -4.5566994e-06
 -5.2738815e-06  0.0000000e+00]",1337.8791401761312,1149.644094735755,2178.8284915888644,22050.0,43463.0,0.3856515884399414,0.6826301217079163,0.3409132957458496,0.2718328833580017,0.35124433040618896,0.22628456354141235,0.2947893738746643,0.2656036913394928,0.48059412837028503,0.35223865509033203,0.27258118987083435,0.36441537737846375,-413.40045166015625,130.5270538330078,-8.684423446655273,16.35783576965332,-5.257148742675781,-0.25184088945388794,-3.1222474575042725,1.575371265411377,-5.5494489669799805,-0.8479130268096924,-5.040613174438477,0.8116936683654785,-3.5976762771606445,-2.438282012939453,-1.555869221687317,-0.2728101313114166,-3.6630187034606934,-0.5852789878845215,-6.034643173217773,-2.6194868087768555
Supernatural,"[ 2.5841680e-05 -2.5726165e-05 -1.2916094e-05 ... -2.2163322e-02
 -3.6046328e-03  1.0018883e-02]",1031.4006397548012,969.1108821822913,1590.9987127817822,22050.0,38712.0,0.4144752025604248,0.3326328694820404,0.29407501220703125,0.17701390385627747,0.4532337486743927,0.5009825825691223,0.22195462882518768,0.12813934683799744,0.1390095353126526,0.40225833654403687,0.14573369920253754,0.12908782064914703,-352.75830078125,185.7052459716797,-40.501991271972656,-10.343031883239746,-9.462742805480957,-19.889347076416016,-23.81145668029785,-23.590116500854492,-26.418561935424805,-18.599071502685547,-14.85722541809082,-6.033567428588867,-9.633597373962402,-14.160430908203125,-12.67861270904541,-9.90130615234375,-9.318371772766113,-7.023305892944336,-10.654906272888184,-6.600619792938232
Supernatural,"[-0.0552784  -0.05285836 -0.04790987 ...  0.02568448  0.03114675
  0.03638714]",1271.9867453700076,1121.404913105582,1936.0049599095394,22050.0,42413.0,0.3757242262363434,0.348975270986557,0.39069750905036926,0.2247655987739563,0.4447896480560303,0.4251767694950104,0.2517164349555969,0.16086775064468384,0.16492703557014465,0.43327009677886963,0.14852876961231232,0.16165943443775177,-237.60690307617188,182.13055419921875,-41.21132278442383,11.701099395751953,-4.055914878845215,0.9895133972167969,-4.799856662750244,0.3973032534122467,-14.045402526855469,-7.498045444488525,-5.096293926239014,2.5493576526641846,-4.142273426055908,-5.576479434967041,-6.6243815422058105,-3.683574914932251,-4.506375789642334,-2.595973253250122,-6.264689922332764,-2.2939505577087402
Supernatural,[0.04144944 0.04424795 0.04235007 ... 0.09521248 0.13002253 0.1731951 ],1244.910171860176,1111.9044605083216,1907.855130127709,22050.0,42868.0,0.3870106041431427,0.30200350284576416,0.34890124201774597,0.2096887081861496,0.4394136369228363,0.3559868633747101,0.2871604859828949,0.13564527034759521,0.13638770580291748,0.43786922097206116,0.19686174392700195,0.22618797421455383,-201.5424041748047,184.64968872070312,-44.97939682006836,12.859423637390137,-6.401849269866943,2.8661882877349854,-1.7849589586257935,2.369922161102295,-13.435027122497559,-6.60513162612915,-3.9732253551483154,2.508028984069824,-6.307267665863037,-7.0380778312683105,-8.281503677368164,-6.454686641693115,-7.716314792633057,-5.219619274139404,-7.153619766235352,-2.1962640285491943
Supernatural,"[ 0.21428925  0.24490884  0.258929   ... -0.05971218 -0.09097484
 -0.11747965]",1187.531715100363,1085.0908929794205,1869.4136959111358,22050.0,43047.0,0.32753944396972656,0.32647624611854553,0.3242705166339874,0.17893491685390472,0.4097699522972107,0.3748815059661865,0.275321900844574,0.17310188710689545,0.21434074640274048,0.5977952480316162,0.2093425989151001,0.1829168051481247,-230.6071014404297,185.34754943847656,-45.26610565185547,13.026809692382812,-2.1049070358276367,-0.4289626479148865,-4.630382061004639,-7.245850563049316,-13.754928588867188,-7.135690689086914,-4.5897955894470215,-3.031606435775757,-6.750749111175537,-5.820957183837891,-6.660487174987793,-6.352313995361328,-6.236228942871094,-5.494837284088135,-6.489174842834473,-4.592512130737305
Supernatural,"[ 5.3264279e-02  4.5608379e-02  1.6450725e-02 ... -4.1394557e-08
 -8.0521048e-08  0.0000000e+00]",1375.730644972348,1206.4173677693677,2242.4864399912926,22050.0,39464.0,0.301954984664917,0.3871513903141022,0.48765507340431213,0.2537229657173157,0.3773772120475769,0.3260013163089752,0.26865142583847046,0.17200598120689392,0.20412516593933105,0.5448729395866394,0.22191201150417328,0.1879427582025528,-311.8797912597656,163.51466369628906,-35.070796966552734,12.704584121704102,-1.8227442502975464,-0.6965324282646179,-3.264726400375366,-3.345923900604248,-10.135333061218262,-8.200933456420898,-7.260730266571045,-1.299586296081543,-2.3362247943878174,-2.6628928184509277,-5.98880672454834,-6.2128005027771,-5.594207286834717,-4.03764009475708,-5.0575852394104,-4.08939266204834
Supernatural,"[ 2.8692641e-06 -4.2598062e-06  6.3098773e-06 ...  1.1834333e-01
  1.4450760e-01  1.4155236e-01]",2843.548111329811,3504.4100570387045,6883.583375913071,22050.0,126970.0,0.21802423894405365,0.40626388788223267,0.4436977207660675,0.27617359161376953,0.402900755405426,0.30425167083740234,0.18738596141338348,0.1424066573381424,0.21421709656715393,0.31585052609443665,0.22294484078884125,0.28416022658348083,-165.34237670898438,40.710594177246094,22.826976776123047,35.09098815917969,-2.282050371170044,11.745794296264648,-8.115921020507812,3.6758809089660645,-3.0125863552093506,6.045132637023926,4.55999755859375,4.433112621307373,-5.542548656463623,1.3752267360687256,-0.9823297262191772,2.711578130722046,-7.100548267364502,0.10723622143268585,-9.359912872314453,5.114052772521973
