label,sample,spectral_band_width,spectral_centroid,spectral_rolloff,sr,zero_crossings,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
Supernatural,"[ 3.5482785e-08  1.0161084e-08 -9.5575921e-09 ... -3.5108648e-02
 -3.3924226e-02 -3.2152329e-02]",1507.378097544951,1522.9452230988738,2815.4163088960913,22050.0,29991.0,0.45334434509277344,0.39936935901641846,0.44807764887809753,0.5161125063896179,0.6047815084457397,0.6462181806564331,0.5601423978805542,0.4237520694732666,0.47464120388031006,0.2992805540561676,0.26029589772224426,0.292777955532074,-242.92453002929688,136.92271423339844,-24.217504501342773,26.947404861450195,-1.6337997913360596,5.091345310211182,0.011510512791574001,3.390716075897217,-2.034700393676758,-3.5237534046173096,10.162285804748535,-1.4751352071762085,-4.638062477111816,1.8691293001174927,-0.9754651188850403,-5.003111839294434,-5.594260215759277,-3.2023699283599854,-7.40620231628418,-7.042392730712891
Supernatural,"[-0.01804533 -0.02279626 -0.02293893 ...  0.11937532  0.11999928
  0.12148147]",1122.7013438050483,755.9092608774662,1388.591603376548,22050.0,9221.0,0.4097021222114563,0.5183286070823669,0.5142359137535095,0.5686624646186829,0.5782496929168701,0.5280149579048157,0.5948688387870789,0.4355904161930084,0.4029931128025055,0.28264015913009644,0.3202558159828186,0.2933539152145386,-207.92922973632812,190.33010864257812,-0.19735783338546753,26.230592727661133,0.34229761362075806,3.043210506439209,1.2515639066696167,1.4501821994781494,-1.9429066181182861,-3.9859275817871094,5.673896312713623,-1.5264078378677368,-2.8431143760681152,0.7214300632476807,-3.1700236797332764,-7.6263837814331055,-8.286174774169922,-6.374594688415527,-10.097230911254883,-9.02473258972168
Supernatural,[0.11974812 0.11298294 0.10486316 ... 0.6518362  0.6568681  0.64995277],1578.514212477226,993.3903301840636,2033.5043703439435,22050.0,11084.0,0.3933444023132324,0.4277932345867157,0.3085244297981262,0.43191465735435486,0.46611499786376953,0.40181800723075867,0.46961554884910583,0.4662223756313324,0.6166207790374756,0.5192154049873352,0.42212924361228943,0.3541698455810547,-165.8392791748047,166.18765258789062,25.94342041015625,21.331504821777344,4.272929668426514,13.41102409362793,3.46696400642395,10.978074073791504,-5.671619415283203,11.82048225402832,4.423208713531494,1.1491546630859375,3.0549118518829346,2.4709219932556152,1.4376763105392456,-0.34270206093788147,-3.489931344985962,1.365695595741272,-2.860011339187622,-2.0953140258789062
Supernatural,"[ 0.62980396  0.6035918   0.5775655  ... -0.18198283 -0.15165141
 -0.12131444]",1600.9375840195305,950.3157752084351,2002.1878930437306,22050.0,10121.0,0.3940989077091217,0.4777592122554779,0.32561612129211426,0.3865087330341339,0.35233262181282043,0.3312264680862427,0.46620768308639526,0.5210739374160767,0.7349650859832764,0.5527641177177429,0.42020419239997864,0.33529016375541687,-139.71299743652344,169.4110565185547,27.334280014038086,23.035072326660156,4.545438289642334,14.977056503295898,1.7035980224609375,12.699079513549805,-5.610048294067383,13.268214225769043,4.411710262298584,2.34976863861084,3.4191834926605225,3.45056414604187,2.2755961418151855,1.036599040031433,-1.9895474910736084,2.314985513687134,-1.8190736770629883,0.19900168478488922
Supernatural,"[-0.09439093 -0.06570398 -0.03262438 ...  0.2148726   0.21513334
  0.21679714]",1680.0281111075758,1023.5493883062006,2140.7037221241294,22050.0,10175.0,0.4412882924079895,0.5664451122283936,0.3454717993736267,0.35304608941078186,0.35480403900146484,0.33078211545944214,0.49635952711105347,0.45502057671546936,0.5825415253639221,0.46968111395835876,0.4068760871887207,0.3976250886917114,-127.20597839355469,161.8221435546875,20.378263473510742,28.697235107421875,1.6701269149780273,14.130071640014648,0.22815155982971191,13.959656715393066,-6.023198127746582,10.349884986877441,4.567988872528076,2.673518419265747,1.7581428289413452,4.438325881958008,1.9116562604904175,-0.23199722170829773,-2.861677408218384,0.7619983553886414,-5.020936489105225,-0.1734074503183365
Supernatural,[0.21865521 0.22665888 0.2583098  ... 0.29939127 0.20814732 0.14084247],1689.0949091979749,1052.1491237219848,2323.4526170665636,22050.0,10866.0,0.4068443477153778,0.5102755427360535,0.3997555077075958,0.44057807326316833,0.6187658905982971,0.5665581822395325,0.5785537362098694,0.44065362215042114,0.47715434432029724,0.4316018521785736,0.41980689764022827,0.37194162607192993,-132.8797149658203,160.65878295898438,14.394089698791504,26.826688766479492,8.336435317993164,14.028508186340332,2.504910707473755,13.827282905578613,-5.435478687286377,15.750051498413086,5.084166049957275,3.7811615467071533,2.949455738067627,2.3198046684265137,3.2827484607696533,1.897231101989746,-2.294895648956299,0.4007642865180969,-5.882862091064453,1.5651500225067139
Supernatural,"[ 0.11096391  0.10970127  0.12719744 ... -0.14206815 -0.17162874
 -0.19647291]",1535.7526065468437,1036.3277008688315,2056.55423096459,22050.0,12549.0,0.3171953558921814,0.42043614387512207,0.31497594714164734,0.4720015525817871,0.3501802682876587,0.26526638865470886,0.3970358073711395,0.4376160204410553,0.6430830359458923,0.5266178846359253,0.3853479027748108,0.2829236388206482,-118.86884307861328,172.58120727539062,12.121496200561523,19.024415969848633,2.3192262649536133,12.60261058807373,-2.231394052505493,9.669066429138184,-4.226387023925781,7.696228504180908,2.433586835861206,2.549757957458496,1.9318262338638306,3.9461894035339355,2.2017464637756348,2.466660737991333,-1.8123104572296143,0.4591518044471741,-2.8729867935180664,0.6041008234024048
Supernatural,"[-0.21416287 -0.22350204 -0.22691603 ...  0.32584262  0.40183446
  0.4741668 ]",1874.955820625369,1427.9165713104485,2924.9823130321206,22050.0,18439.0,0.3897840082645416,0.5067169070243835,0.39940160512924194,0.6100872755050659,0.3720952868461609,0.2869022488594055,0.44930967688560486,0.42649808526039124,0.5890883803367615,0.48107823729515076,0.4221764802932739,0.41027402877807617,-41.0919303894043,146.8408660888672,-0.6293793320655823,21.774600982666016,-7.578242301940918,14.68878173828125,-4.617954730987549,14.407544136047363,-0.8689003586769104,5.866714954376221,4.329495906829834,7.194103240966797,-1.9128844738006592,5.95077657699585,1.5303131341934204,1.058031439781189,-2.6050453186035156,1.8213272094726562,-3.8484294414520264,-0.3078257143497467
Supernatural,[0.3878497  0.2448475  0.19741698 ... 0.11767692 0.08800464 0.05529829],1910.360384427848,1415.9553075192339,2968.382050599845,22050.0,16898.0,0.35451236367225647,0.4970478117465973,0.31328335404396057,0.42672601342201233,0.37577709555625916,0.2744814157485962,0.39830106496810913,0.3913424611091614,0.6193462610244751,0.5693837404251099,0.405009925365448,0.36676961183547974,-43.50904846191406,146.7772979736328,0.41084232926368713,19.87940788269043,-5.980097770690918,13.959885597229004,-4.443388938903809,14.57451057434082,-0.4683719873428345,4.980459213256836,2.714158535003662,7.508303165435791,-1.6809425354003906,5.427009582519531,2.1263697147369385,2.4206273555755615,-1.0202957391738892,2.130262613296509,-3.486440658569336,0.6392802596092224
Supernatural,"[ 0.01378493 -0.01459977  0.00672256 ... -0.3770113  -0.3799656
 -0.3800481 ]",1791.7418196420554,1265.3677153341046,2533.28468157411,22050.0,15381.0,0.3370109498500824,0.548835277557373,0.3140304982662201,0.38179078698158264,0.3640333414077759,0.3151533305644989,0.5242221355438232,0.41061949729919434,0.5825321078300476,0.47881418466567993,0.41589856147766113,0.3225495517253876,-60.05764389038086,157.6502227783203,2.7036263942718506,16.3619441986084,-0.783527135848999,14.03665542602539,-2.4653825759887695,12.539837837219238,-4.924508571624756,6.603032112121582,2.526674509048462,5.234621047973633,-0.22519969940185547,5.428023815155029,2.8964715003967285,4.376061916351318,-0.19600524008274078,0.8136869072914124,-2.677717447280884,2.772491216659546
